-0.801916933	0.209525062	
-0.791267306	0.114914794	
-0.787007455	-0.158704116	
-0.693290735	0.001911592	
-0.74227902	0.243313085	
-0.814696486	0.156050186	
-0.8828541	0.08841095	
-0.818956337	-0.016051824	
-0.831735889	0.27786006	
-0.853035144	-0.037913569	
-0.729499468	0.161679343	
-0.735889244	-0.113632727	
-0.902023429	-0.123317038	
-0.795527157	0.061541032	
-0.821086262	0.186695131	
-0.825346113	0.247481825	
-0.850905218	-0.120722788	
-0.810436635	0.214040377	
-0.895633653	0.116084759	
-0.876464324	-0.165543	
-0.801916933	-0.018519612	
-0.755058573	0.210555492	
-0.810436635	-0.125267136	
-0.867944622	-0.147512631	
-0.52715655	-0.423724501	
-0.693290735	-0.461368877	
-0.599574015	-0.574523065	
-0.493077742	-0.527124457	
-0.691160809	-0.913147881	
-0.450479233	-0.128131619	
-0.597444089	-0.636222117	
-0.610223642	-0.645127041	
-0.714589989	-0.556457109	
-0.546325879	-0.385483338	
-0.369542066	0.25178679	
-0.6485623	-0.68137278	
-0.593184239	-0.288823395	
-0.550585729	-0.249744778	
-0.414270501	-0.003299465	
-0.605963791	-0.027433588	
-0.580404686	-0.366823882	
-0.746538871	0.42678231	
-0.799787007	-0.100480608	
-0.844515442	-0.249881151	
-0.829605964	-0.046915483	
-0.7657082	-0.020413559	
-0.833865815	-0.2134316	
-0.808306709	0.011126294	
-0.714589989	0.435946985	
-0.833865815	-0.2134316	
-0.776357827	-0.140289306	
-0.850905218	-0.230833553	
-0.793397231	0.088227913	
-0.816826411	-0.098586273	
-0.78913738	0.141601675	
-0.767838126	-0.044388708	
-0.750798722	0.376217101	
-0.701810437	0.125259078	
-0.727369542	0.184435656	
-0.825346113	0.247481825	
-0.776357827	0.185212409	
-0.784877529	-0.028304569	
-0.778487753	0.275036081	
-0.825346113	0.247481825	
-0.787007455	0.055351946	
-0.857294995	0.01501762	
-0.682641108	-0.623108414	
-0.635782748	-0.511609161	
-0.691160809	-0.689294505	
-0.646432375	-0.588828146	
-0.650692226	-0.770951808	
-0.667731629	-0.248287503	
-0.667731629	-0.58837016	
-0.623003195	-0.418946379	
-0.533546326	-0.136778417	
-0.67199148	-0.918577342	
-0.761448349	-0.464932521	
-0.616613419	-0.534750953	
-0.580404686	-0.675585695	
-0.608093717	-0.224595498	
-0.678381257	-0.746001384	
-0.378061768	0.029692724	
-0.588924388	-0.655797384	
-0.627263046	-0.530392247	
-0.5314164	-0.599536896	
-0.548455804	0.746092239	
-0.550585729	-0.249744778	
-0.559105431	-0.760807123	
-0.361022364	0.210406221	
-0.605963791	-0.540066931	
-0.814696486	-0.178640899	
-0.772097977	0.013617034	
-0.857294995	0.01501762	
-0.831735889	0.037577744	
-0.787007455	0.168288556	
-0.829605964	0.067401222	
-0.833865815	-0.104905674	
-0.838125666	-0.269825821	
-0.865814696	-0.227377747	
-0.816826411	0.12705509	
-0.750798722	0.147412487	
-0.831735889	0.037577744	
-0.69542066	0.297122837	
-0.750798722	-0.065883792	
-0.772097977	0.013617034	
-0.816826411	0.370216696	
-0.716719915	0.187719467	
-0.746538871	0.42678231	
-0.499467519	-0.413455866	
-0.576144835	-0.498083795	
-0.407880724	-0.366694556	
-0.552715655	-0.179143913	
-0.584664537	-0.228431182	
-0.593184239	-0.372362866	
-0.627263046	-0.829615767	
-0.610223642	0.03366744	
-0.580404686	-0.283787546	
-0.676251331	-0.573468845	
-0.755058573	-0.74601378	
-0.652822151	-0.215960826	
-0.667731629	-0.156357139	
-0.595314164	-0.303921448	
-0.582534611	-0.461556704	
-0.714589989	-0.871306258	
-0.661341853	-0.53986733	
-0.520766773	-0.462282516	
-0.640042599	-0.620980567	
-0.657082002	0.031712232	
-0.686900958	-0.408098533	
-0.5314164	-0.122657622	
-0.71884984	-0.592829833	
-0.516506922	-0.436940069	
-0.678381257	-0.154586896	
-0.565495208	-0.656728983	
-0.816826411	0.012145286	
-0.810436635	0.096736619	
-0.720979766	0.483064579	
-0.650692226	0.08760197	
-0.710330138	0.14579184	
-0.735889244	0.202395649	
-0.618743344	0.823460754	
-0.663471778	0.391791185	
-0.759318424	0.392989148	
-1	-0.171658102	
-0.701810437	0.576077786	
-0.776357827	0.185212409	
-0.650692226	0.189298469	
-0.71884984	-0.043367093	
-0.823216187	-0.072446046	
-0.806176784	0.15313084	
-0.761448349	-0.077865954	
-0.689030884	0.145122861	
-0.546325879	0.233609675	
-0.787007455	0.28540771	
-0.740149095	0.382876643	
-0.748668797	0.171387637	
-0.870074547	-0.290532473	
-0.872204473	0.143149514	
-0.763578275	-0.394676008	
-0.799787007	0.12083886	
-0.797657082	0.03485415	
-0.833865815	0.124746954	
-0.757188498	-0.031155687	
-0.669861555	-0.080067245	
-0.703940362	0.320786215	
-0.720979766	0.252704597	
-0.495207668	-0.310227838	
-0.478168264	-0.443854864	
-0.427050053	-0.238285624	
-0.314164004	0.11541241	
-0.663471778	-0.787059153	
-0.373801917	0.139032285	
-0.348242812	-0.576219081	
-0.597444089	-0.636222117	
-0.294994675	-0.337756198	
-0.62513312	-0.434390176	
-0.593184239	-0.53216068	
-0.431309904	-0.414051973	
-0.273695421	-0.012546713	
-0.448349308	-0.430171941	
-0.239616613	-0.165392553	
-0.522896699	-0.066174441	
-0.610223642	-0.568940772	
-0.375931842	-0.427041668	
-0.437699681	-0.296541786	
-0.228966986	0.199858127	
-0.346112886	-0.206790616	
-0.392971246	0.206814236	
-0.642172524	-0.03520613	
-0.514376997	-0.574206799	
-0.6485623	-0.604271942	
-0.772097977	0.237156593	
-0.738019169	-0.034058445	
-0.71884984	-0.043367093	
-0.7657082	0.315072871	
-0.559105431	0.547026616	
-0.674121406	0.289012717	
